Agence,NomAgence,Référence,Type,Arrêt,Adresse,Ville,Secteur Inter.,Nom Client,Nom Technicien,adresse_complete,longitude,latitude
1,Agence Genas,AF171389,Ascenseur,Non,14 rue Pierre Robin ,LYON,45,SDC Le Tradition,Mohamed BESSAFI,"14 rue Pierre Robin , LYON, France",4.8576006,45.749243
1,Agence Genas,AF171390,Ascenseur,Non,29 rue Jules Brunard,LYON,45,SDC Le Tradition,Mohamed BESSAFI,"29 rue Jules Brunard, LYON, France",4.8573679,45.7489602
1,Agence Genas,AF171392,Ascenseur,Non,139 Guillotière,LYON,45,SDC LE RENOIR,Mohamed BESSAFI,"139 Guillotière, LYON, France",4.8500432,45.7504649
1,Agence Genas,AF211395,Ascenseur,Non,41 QUAI SAINT VINCENT,LYON,56,SDC 41 QUAI SAINT VINCENT,Yaya DOUCOURE ,"41 QUAI SAINT VINCENT, LYON, France",4.8267183,45.7683921
1,Agence Genas,AF171398,Ascenseur,Non,60 rue de Marseille ,LYON,45,SDC 60 rue de Marseille,Mohamed BESSAFI,"60 rue de Marseille , LYON, France",4.8392129,45.7504852
1,Agence Genas,AF171399,Ascenseur,Non,45 rue Rachais,LYON,45,SDC LE RENOIR,Mohamed BESSAFI,"45 rue Rachais, LYON, France",4.8502404,45.7506982
1,Agence Genas,AF171400,Ascenseur,Non,23 rue du bat d'Argent,LYON,56,SDC 23 rue Bat d'Argent,Yaya DOUCOURE ,"23 rue du bat d'Argent, LYON, France",4.8371573,45.766222
1,Agence Genas,AF171401,Ascenseur,Non,5 rue des bons Enfants,LYON,45,SDC VIA COSY,Mohamed BESSAFI,"5 rue des bons Enfants, LYON, France",4.8383055,45.7434598
1,Agence Genas,AF171402,Ascenseur,Non,5 rue Victor Fort,LYON,47,SDC 5 RUE VICTOR FORT,Nefis ALIOUCHE,"5 rue Victor Fort, LYON, France",4.8312802,45.7752701
1,Agence Genas,AF171403,Ascenseur,Non,14 rue Pierre Bourgeois ,Caluire et Cuire,47,LARGILLIERE,Nefis ALIOUCHE,"14 rue Pierre Bourgeois , Caluire et Cuire, France",4.8580466,45.8094175
1,Agence Genas,AF171404,Ascenseur,Non,14 bis rue Pierre Bourgeois ,Caluire et Cuire,47,LARGILLIERE,Nefis ALIOUCHE,"14 bis rue Pierre Bourgeois , Caluire et Cuire, France",4.8582026,45.8092941
1,Agence Genas,AF171405,Ascenseur,Non,16 rue Pierre Bourgeois ,Caluire et Cuire,47,LARGILLIERE,Nefis ALIOUCHE,"16 rue Pierre Bourgeois , Caluire et Cuire, France",4.8583985,45.8090866
1,Agence Genas,AF171406,Ascenseur,Non,16 bis rue Pierre Bourgeois ,Caluire et Cuire,47,LARGILLIERE,Nefis ALIOUCHE,"16 bis rue Pierre Bourgeois , Caluire et Cuire, France",4.8585372,45.8089689
1,Agence Genas,AF171407,Ascenseur,Non,18 rue Pierre Bourgeois ,Caluire et Cuire,47,LARGILLIERE,Nefis ALIOUCHE,"18 rue Pierre Bourgeois , Caluire et Cuire, France",4.8587316,45.8087643
1,Agence Genas,AF171408,Ascenseur,Non,18 bis rue Pierre Bourgeois ,Caluire et Cuire,47,LARGILLIERE,Nefis ALIOUCHE,"18 bis rue Pierre Bourgeois , Caluire et Cuire, France",4.8589202,45.8086086
1,Agence Genas,AF171412,Porte de garage,Non,2 avenue Damichon,CRAPONNE,6,SDC VILLA ADRIANA,Aurélien GUERIN,"2 avenue Damichon, CRAPONNE, France",4.7223232,45.7476983
1,Agence Genas,AF181480,Porte de garage,Non,3 Boulevard de la Croix-rousse,LYON,21,SDC BEAU SITE,Romain RICORDEAU ,"3 Boulevard de la Croix-rousse, LYON, France",4.8164396,45.7723606
1,Agence Genas,AM14120X,Ascenseur,Non,12 RUE DU CREUZAT,ISLE D'ABEAU,70,SNEF ORANGE ASCENSEURS BRON,Guillaume LANGLOIS,"12 RUE DU CREUZAT, ISLE D'ABEAU, France",5.2233284,45.6156155
1,Agence Genas,CT413906,Ascenseur,Oui,12 RUE BRIGADIER VOITURET,LYON 7E ARRONDISSEMENT,45,SNEF ORANGE ASCENSEURS BRON,Mohamed BESSAFI,"12 RUE BRIGADIER VOITURET, LYON 7E ARRONDISSEMENT, France",4.8448278,45.745277
1,Agence Genas,AF181593,Ascenseur,Non,11 RUE CHRISTIAN LACOUTURE,BRON,71,SDC LA ROSERAIE,Kenzy CHABBI,"11 RUE CHRISTIAN LACOUTURE, BRON, France",4.9119027,45.7488926
1,Agence Genas,AF171603,Portail,Non,380 RUE GUSTAVE EIFFEL,MEYZIEU,58,ATALIAN MAINTENANCE & ENERGIE,Olivier VUILLAUME ,"380 RUE GUSTAVE EIFFEL, MEYZIEU, France",5.0298082,45.7820821
1,Agence Genas,AF171604,Porte sectionnelle,Non,380 RUE GUSTAVE EIFFEL,MEYZIEU,58,ATALIAN MAINTENANCE & ENERGIE,Olivier VUILLAUME ,"380 RUE GUSTAVE EIFFEL, MEYZIEU, France",5.0298082,45.7820821
1,Agence Genas,AF171616,Portail,Non,9 RUE CARNOT,SAINT CYR AU MONT D'OR,73,Ecole Nationale de Police,Yann GENIEIS,"9 RUE CARNOT, SAINT CYR AU MONT D'OR, France",4.8135156,45.814675
1,Agence Genas,AF171617,Barrière Levante,Non,9 RUE CARNOT,SAINT CYR AU MONT D'OR,73,Ecole Nationale de Police,Yann GENIEIS,"9 RUE CARNOT, SAINT CYR AU MONT D'OR, France",4.8135156,45.814675
1,Agence Genas,AF171618,Barrière Levante,Non,9 RUE CARNOT,SAINT CYR AU MONT D'OR,73,Ecole Nationale de Police,Yann GENIEIS,"9 RUE CARNOT, SAINT CYR AU MONT D'OR, France",4.8135156,45.814675
1,Agence Genas,AF171619,Porte automatique,Non,9 RUE CARNOT,SAINT CYR AU MONT D'OR,73,Ecole Nationale de Police,Yann GENIEIS,"9 RUE CARNOT, SAINT CYR AU MONT D'OR, France",4.8135156,45.814675
1,Agence Genas,AF181624,Ascenseur,Non,4 COURS BAYARD,LYON,56,SDC AU FIL DE L'EAU,Yaya DOUCOURE ,"4 COURS BAYARD, LYON, France",4.8183841,45.7449421
1,Agence Genas,AF181626,Ascenseur,Non,10 TER AVENUE DE VERDUN,MORNANT,6,SDC BEL AIR,Aurélien GUERIN,"10 TER AVENUE DE VERDUN, MORNANT, France",4.671092,45.6216287
1,Agence Genas,AF181627,Porte de garage,Non,10 TER AVENUE DE VERDUN,MORNANT,73,SDC BEL AIR,Yann GENIEIS,"10 TER AVENUE DE VERDUN, MORNANT, France",4.671092,45.6216287
1,Agence Genas,AF181628,Ascenseur,Non,3 Boulevard de la Croix-rousse,LYON,47,SDC BEAU SITE,Nefis ALIOUCHE,"3 Boulevard de la Croix-rousse, LYON, France",4.8164396,45.7723606
1,Agence Genas,AF181629,Ascenseur,Non,3 Boulevard de la Croix-rousse,LYON,47,SDC BEAU SITE,Nefis ALIOUCHE,"3 Boulevard de la Croix-rousse, LYON, France",4.8164396,45.7723606
1,Agence Genas,AF181630,Ascenseur,Non,3 Boulevard de la Croix-rousse,LYON,47,SDC BEAU SITE,Nefis ALIOUCHE,"3 Boulevard de la Croix-rousse, LYON, France",4.8164396,45.7723606
1,Agence Genas,AF181631,Ascenseur,Non,3 Boulevard de la Croix-Rousse,LYON,47,SDC BEAU SITE,Nefis ALIOUCHE,"3 Boulevard de la Croix-Rousse, LYON, France",4.8164396,45.7723606
1,Agence Genas,AF181632,Porte de garage,Non,3 Boulevard de la Croix-rousse,LYON,21,SDC BEAU SITE,Romain RICORDEAU ,"3 Boulevard de la Croix-rousse, LYON, France",4.8164396,45.7723606
1,Agence Genas,AF181633,Porte de garage,Non,3 Boulevard de la Croix-rousse,LYON,21,SDC BEAU SITE,Romain RICORDEAU ,"3 Boulevard de la Croix-rousse, LYON, France",4.8164396,45.7723606
1,Agence Genas,AF181635,Ascenseur,Non,21 QUAI SAINT ANTOINE,LYON,56,SDC SAINT ANTOINE-46 MERCIERE,Yaya DOUCOURE ,"21 QUAI SAINT ANTOINE, LYON, France",4.8321515,45.7629266
1,Agence Genas,AF18645,EPMR elevtr pr pers a mobilité reduite,Non,174 route de Massonas ,FRONTONAS,70,SCI Château Frontonas,Guillaume LANGLOIS,"174 route de Massonas , FRONTONAS, France",5.2034293,45.6541668
1,Agence Genas,AF181830,Ascenseur,Non,23 rue Guilloud,LYON,53,SDC LE TITANIA,Christopher WILTORD,"23 rue Guilloud, LYON, France",4.8691832,45.7475774
1,Agence Genas,AF181831,Ascenseur,Non,23 rue Guilloud,LYON,53,SDC LE TITANIA,Christopher WILTORD,"23 rue Guilloud, LYON, France",4.8691832,45.7475774
1,Agence Genas,AF181832,Ascenseur,Non,23 rue Guilloud,LYON,53,SDC LE TITANIA,Christopher WILTORD,"23 rue Guilloud, LYON, France",4.8691832,45.7475774
1,Agence Genas,AF18836,Ascenseur,Non,32 rue des Aqueducs ,LYON,72,SDC 32 RUE DES AQUEDUCS,Nouredine BOUNAAS,"32 rue des Aqueducs , LYON, France",4.7939888,45.7591122
1,Agence Genas,AF18837,Ascenseur,Non,32 rue des Aqueducs ,LYON,72,SDC 32 RUE DES AQUEDUCS,Nouredine BOUNAAS,"32 rue des Aqueducs , LYON, France",4.7939888,45.7591122
1,Agence Genas,AF18838,Ascenseur,Non,32 rue des Aqueducs ,LYON,72,SDC 32 RUE DES AQUEDUCS,Nouredine BOUNAAS,"32 rue des Aqueducs , LYON, France",4.7939888,45.7591122
1,Agence Genas,AF181842,Ascenseur,Non,2 AVENUE DES FRERES LUMIERE,LYON,45,SDC 2 AVENUE DES FRERES LUMIERE,Mohamed BESSAFI,"2 AVENUE DES FRERES LUMIERE, LYON, France",4.8597714,45.7469474
1,Agence Genas,AF181843,Ascenseur,Non,56 A Chemin des Sétives,La Verpillière,70,SDC La Villa Vulpillienne,Guillaume LANGLOIS,"56 A Chemin des Sétives, La Verpillière, France",5.1470256,45.6355622
1,Agence Genas,AF181844,Porte de garage,Non,56 A Chemin des Sétives,La Verpillière,70,SDC La Villa Vulpillienne,Guillaume LANGLOIS,"56 A Chemin des Sétives, La Verpillière, France",5.1470256,45.6355622
1,Agence Genas,AF181846,Ascenseur,Non,1 Rue des Mariniers ,condrieu,70,L'UNION - MECS Le Port,Guillaume LANGLOIS,"1 Rue des Mariniers , condrieu, France",4.769343,45.458722
1,Agence Genas,AF191853,Ascenseur,Non,16 Rue de l'Abbaye d'Ainay,LYON,56,ESME,Yaya DOUCOURE ,"16 Rue de l'Abbaye d'Ainay, LYON, France",4.827216,45.7541801
1,Agence Genas,AF181855,Ascenseur,Non,11 rue constantine,LYON,47,SDC 11 rue Constantine,Nefis ALIOUCHE,"11 rue constantine, LYON, France",4.8322088,45.7671021
1,Agence Genas,AF181862,Porte automatique,Non,90 BD BOULEVARD DE VILLEFONTAINE,VILLEFONTAINE,21,LES COMPAGNONS DU DEVOIR,Romain RICORDEAU ,"90 BD BOULEVARD DE VILLEFONTAINE, VILLEFONTAINE, France",5.156042,45.6097312
1,Agence Genas,AF181867,Portail,Non,90 BD BOULEVARD DE VILLEFONTAINE,VILLEFONTAINE,21,LES COMPAGNONS DU DEVOIR,Romain RICORDEAU ,"90 BD BOULEVARD DE VILLEFONTAINE, VILLEFONTAINE, France",5.156042,45.6097312
1,Agence Genas,AF181868,Portail,Non,1 BOULEVARD DE VILLEFONTAINE,VILLEFONTAINE,21,LES COMPAGNONS DU DEVOIR,Romain RICORDEAU ,"1 BOULEVARD DE VILLEFONTAINE, VILLEFONTAINE, France",5.1501205,45.6147123
1,Agence Genas,AF181961,Portail,Non,14 rue Pierre Bourgeois ,Caluire et Cuire,21,LARGILLIERE,Romain RICORDEAU ,"14 rue Pierre Bourgeois , Caluire et Cuire, France",4.8580466,45.8094175
1,Agence Genas,AF181962,Ascenseur,Non,3 PLACE LOUIS MONTAGNAT,ST JEAN DE BOURNAY,70,RESIDENCE MONTAGNAT,Guillaume LANGLOIS,"3 PLACE LOUIS MONTAGNAT, ST JEAN DE BOURNAY, France",5.142813,45.502809
1,Agence Genas,AF181978,Ascenseur,Non,127  rue d'Anvers,LYON,45,SDC PUR7 AB,Mohamed BESSAFI,"127  rue d'Anvers, LYON, France",4.8437038,45.7504842
1,Agence Genas,AF181979,Ascenseur,Non,133 rue d'Anvers,LYON,45,SDC PUR7 AB,Mohamed BESSAFI,"133 rue d'Anvers, LYON, France",4.8437038,45.7504842
1,Agence Genas,AF181999,Ascenseur,Non,82 RUE LA GARENNE,LYON,72,SDC DOMAINE DES PINS,Nouredine BOUNAAS,"82 RUE LA GARENNE, LYON, France",4.767904,45.4618007
1,Agence Genas,AF182000,Ascenseur,Non,84 RUE LA GARENNE,LYON,72,SDC DOMAINE DES PINS,Nouredine BOUNAAS,"84 RUE LA GARENNE, LYON, France",4.7645109,45.4617072
1,Agence Genas,AF182005,Portail,Non,10 rue Simon Jallade,STE FOY LES LYON,73,Centre Witkowska,Yann GENIEIS,"10 rue Simon Jallade, STE FOY LES LYON, France",4.7795246,45.7467267
1,Agence Genas,AF182006,Porte de garage,Non,10 rue Simon Jallade,STE FOY LES LYON,73,Centre Witkowska,Yann GENIEIS,"10 rue Simon Jallade, STE FOY LES LYON, France",4.7795246,45.7467267
1,Agence Genas,AF182007,Porte automatique,Non,10 rue Simon Jallade,STE FOY LES LYON,73,Centre Witkowska,Yann GENIEIS,"10 rue Simon Jallade, STE FOY LES LYON, France",4.7795246,45.7467267
1,Agence Genas,AF182008,Porte sectionnelle,Non,10 rue Simon Jallade,STE FOY LES LYON,73,Centre Witkowska,Yann GENIEIS,"10 rue Simon Jallade, STE FOY LES LYON, France",4.7795246,45.7467267
1,Agence Genas,AF182009,Porte sectionnelle,Non,10 rue Simon Jallade,STE FOY LES LYON,73,Centre Witkowska,Yann GENIEIS,"10 rue Simon Jallade, STE FOY LES LYON, France",4.7795246,45.7467267
1,Agence Genas,AF182010,Porte sectionnelle,Non,10 rue Simon Jallade,STE FOY LES LYON,73,Centre Witkowska,Yann GENIEIS,"10 rue Simon Jallade, STE FOY LES LYON, France",4.7795246,45.7467267
1,Agence Genas,AF182011,Porte sectionnelle,Non,10 rue Simon Jallade,STE FOY LES LYON,73,Centre Witkowska,Yann GENIEIS,"10 rue Simon Jallade, STE FOY LES LYON, France",4.7795246,45.7467267
1,Agence Genas,AF182012,Porte sectionnelle,Non,10 rue Simon Jallade,STE FOY LES LYON,73,Centre Witkowska,Yann GENIEIS,"10 rue Simon Jallade, STE FOY LES LYON, France",4.7795246,45.7467267
1,Agence Genas,AF182013,Porte sectionnelle,Non,10 rue Simon Jallade,STE FOY LES LYON,73,Centre Witkowska,Yann GENIEIS,"10 rue Simon Jallade, STE FOY LES LYON, France",4.7795246,45.7467267
1,Agence Genas,AF182014,Porte automatique,Non,10 rue Simon Jallade,STE FOY LES LYON,73,Centre Witkowska,Yann GENIEIS,"10 rue Simon Jallade, STE FOY LES LYON, France",4.7795246,45.7467267
1,Agence Genas,AF182015,Porte automatique,Non,10 rue Simon Jallade,STE FOY LES LYON,73,Centre Witkowska,Yann GENIEIS,"10 rue Simon Jallade, STE FOY LES LYON, France",4.7795246,45.7467267
1,Agence Genas,AF182016,Porte automatique,Non,10 rue Simon Jallade,STE FOY LES LYON,73,Centre Witkowska,Yann GENIEIS,"10 rue Simon Jallade, STE FOY LES LYON, France",4.7795246,45.7467267
1,Agence Genas,AF182017,Porte automatique,Non,10 rue Simon Jallade,STE FOY LES LYON,73,Centre Witkowska,Yann GENIEIS,"10 rue Simon Jallade, STE FOY LES LYON, France",4.7795246,45.7467267
1,Agence Genas,AF182018,Porte automatique,Non,10 rue Simon Jallade,STE FOY LES LYON,73,Centre Witkowska,Yann GENIEIS,"10 rue Simon Jallade, STE FOY LES LYON, France",4.7795246,45.7467267
1,Agence Genas,AF182019,Porte automatique,Non,10 rue Simon Jallade,STE FOY LES LYON,73,Centre Witkowska,Yann GENIEIS,"10 rue Simon Jallade, STE FOY LES LYON, France",4.7795246,45.7467267
1,Agence Genas,AF182020,Porte automatique,Non,10 rue Simon Jallade,STE FOY LES LYON,73,Centre Witkowska,Yann GENIEIS,"10 rue Simon Jallade, STE FOY LES LYON, France",4.7795246,45.7467267
1,Agence Genas,AF182021,Rideau,Non,10 rue Simon Jallade,STE FOY LES LYON,73,Centre Witkowska,Yann GENIEIS,"10 rue Simon Jallade, STE FOY LES LYON, France",4.7795246,45.7467267
1,Agence Genas,AF182022,Rideau,Non,10 rue Simon Jallade,STE FOY LES LYON,73,Centre Witkowska,Yann GENIEIS,"10 rue Simon Jallade, STE FOY LES LYON, France",4.7795246,45.7467267
1,Agence Genas,AF182030,Ascenseur,Non,"8, Allée Julien Duvivier ",VILLEURBANNE,27,SDC LE CESAR FRANCK,Luc CHAROLLAIS,"8, Allée Julien Duvivier , VILLEURBANNE, France",4.861663,45.776857
1,Agence Genas,AF182042,Porte automatique,Non,5 rue des Bons Enfants,LYON,21,SDC VIA COSY,Romain RICORDEAU ,"5 rue des Bons Enfants, LYON, France",4.8383055,45.7434598
1,Agence Genas,AF182044,Ascenseur,Non,44 rue Turbil,LYON,53,PATIO DE L'ISLE-44 Turbil-153 Baraban,Christopher WILTORD,"44 rue Turbil, LYON, France",4.8676064,45.7550958
1,Agence Genas,AF182045,Ascenseur,Non,153 rue Baraban,LYON,53,PATIO DE L'ISLE-44 Turbil-153 Baraban,Christopher WILTORD,"153 rue Baraban, LYON, France",4.867045,45.7552163
1,Agence Genas,CM 000 013,Elévateur,Non,151 CHEMIN DU MONT,SAINT CYR SUR RHONE,70,MADAME TOUVIGNON,Guillaume LANGLOIS,"151 CHEMIN DU MONT, SAINT CYR SUR RHONE, France",4.8411638,45.5163684
1,Agence Genas,AF182056,Ascenseur,Non,1 QUAI DU COMMERCE,LYON,72,OUEST IMMOBILIER,Nouredine BOUNAAS,"1 QUAI DU COMMERCE, LYON, France",4.8127226,45.7856155
1,Agence Genas,AF182058,Ascenseur,Non,155 AVENUE ROGER SALENGRO,VILLEURBANNE,27,SDC RESIDENCE P. JEAN DE BERANGER,Luc CHAROLLAIS,"155 AVENUE ROGER SALENGRO, VILLEURBANNE, France",4.8828623,45.7803159
1,Agence Genas,AF182059,Ascenseur,Non,5 PLACE CROIX LUIZET,VILLEURBANNE,27,SDC RESIDENCE P. JEAN DE BERANGER,Luc CHAROLLAIS,"5 PLACE CROIX LUIZET, VILLEURBANNE, France",4.8829322,45.7805162
1,Agence Genas,AF182060,Ascenseur,Non,4 PLACE CROIX LUIZET,VILLEURBANNE,27,SDC RESIDENCE P. JEAN DE BERANGER,Luc CHAROLLAIS,"4 PLACE CROIX LUIZET, VILLEURBANNE, France",4.8827671,45.7806398
1,Agence Genas,HORS CONTRAT,Portail,Non,16/18 RUE PAUL VERLAINE,PORTES LES VALENCE,30,LES AMANDIERS - LES MARRONIERS,Karim MOKNECHE,"16/18 RUE PAUL VERLAINE, PORTES LES VALENCE, France",4.8855822,44.8757126
1,Agence Genas,AF182068,Porte de garage,Non,44 RUE DE LA CHAPELLERIE,SAINT ANDEOL LE CHATEAU,73,SDC LES TERRASSES DE SAINT ANDEOL,Yann GENIEIS,"44 RUE DE LA CHAPELLERIE, SAINT ANDEOL LE CHATEAU, France",4.697464,45.5842513
1,Agence Genas,AF182069,Portail,Non,27 RUE ALEXANDRE BOUTIN,VILLEURBANNE,21,SDC ALEXANDRE BOUTIN,Romain RICORDEAU ,"27 RUE ALEXANDRE BOUTIN, VILLEURBANNE, France",4.8689319,45.7690986
1,Agence Genas,AF182071,Ascenseur,Non,7 RUE AUGUSTE PINTON,LYON,45,SDC L'ARCADIE,Mohamed BESSAFI,"7 RUE AUGUSTE PINTON, LYON, France",4.8792576,45.737569
1,Agence Genas,AF182074,Ascenseur,Non,290 rue Jean Paul Sartre,VILLEFONTAINE,70,SDC LES PORTES BLANCHES,Guillaume LANGLOIS,"290 rue Jean Paul Sartre, VILLEFONTAINE, France",5.1606284,45.6083537
1,Agence Genas,AF182075,Ascenseur,Oui,290 rue Jean Paul Sartre,VILLEFONTAINE,70,SDC LES PORTES BLANCHES,Guillaume LANGLOIS,"290 rue Jean Paul Sartre, VILLEFONTAINE, France",5.1606284,45.6083537
1,Agence Genas,AF182076,Ascenseur,Non,26 rue François Garcin,LYON,53,SDC 26 rue François Garcin,Christopher WILTORD,"26 rue François Garcin, LYON, France",4.8497314,45.7594329
1,Agence Genas,AF192084,Ascenseur,Non,3 avenue de Lauterbourg,TASSIN LA DEMI LUNE,6,SDC LES AMANDIERS,Aurélien GUERIN,"3 avenue de Lauterbourg, TASSIN LA DEMI LUNE, France",4.7797,45.7607146
1,Agence Genas,AF182086,Ascenseur,Non,49 PROFESSEUR GRIGNARD,LYON,45,SDC PUR7 CD,Mohamed BESSAFI,"49 PROFESSEUR GRIGNARD, LYON, France",4.8376482,45.7475376
1,Agence Genas,AF182087,Ascenseur,Non,47 PROFESSEUR GRIGNARD,LYON,45,SDC PUR7 CD,Mohamed BESSAFI,"47 PROFESSEUR GRIGNARD, LYON, France",4.8376482,45.7475376
1,Agence Genas,AF182089,Ascenseur,Non,271 rue Paul Bert,LYON,53,SDC 271 RUE PAUL BERT,Christopher WILTORD,"271 rue Paul Bert, LYON, France",4.8689077,45.7566563
1,Agence Genas,AF182093,Portail,Non,"2, ALLEE DES BOUVREUILS ",TASSIN LA DEMI LUNE,73,SDC LE SYCOMORE,Yann GENIEIS,"2, ALLEE DES BOUVREUILS , TASSIN LA DEMI LUNE, France",4.7467991,45.753718
1,Agence Genas,AF182094,Ascenseur,Non,218 RUE GARIBALDI,LYON,53,RESIDENCE GARIBALDI,Christopher WILTORD,"218 RUE GARIBALDI, LYON, France",4.852416,45.7576946
1,Agence Genas,AF182095,Porte de garage,Non,20 Avenue des Frères Montgolfier,CHASSIEU,58,SDC ESPACE MI-PLAINE,Olivier VUILLAUME ,"20 Avenue des Frères Montgolfier, CHASSIEU, France",4.9675136,45.7263181
1,Agence Genas,AF182096,Portail,Non,204 AVENUE BERTHELOT,LYON,21,SDC LE PILAT,Romain RICORDEAU ,"204 AVENUE BERTHELOT, LYON, France",4.8552766,45.7408105
1,Agence Genas,AF192098,Ascenseur,Non,1 rue François Truffaut ,ST PRIEST,65,SDC LE NOUVEAU MONDE II,Khalil BELLAL,"1 rue François Truffaut , ST PRIEST, France",4.9021554,45.7069782
1,Agence Genas,AF182100,Ascenseur,Non,40 rue Rabelais,LYON,53,SDC 40 rue Rabelais,Christopher WILTORD,"40 rue Rabelais, LYON, France",4.8459613,45.7627037
1,Agence Genas,AF192101,Ascenseur,Non,3 rue François Truffaut ,ST PRIEST,65,SDC LE NOUVEAU MONDE II,Khalil BELLAL,"3 rue François Truffaut , ST PRIEST, France",4.9027775,45.70686
1,Agence Genas,AF192102,Ascenseur,Non,5 rue François Truffaut ,ST PRIEST,65,SDC LE NOUVEAU MONDE II,Khalil BELLAL,"5 rue François Truffaut , ST PRIEST, France",4.9030962,45.7065546
1,Agence Genas,AF192103,Ascenseur,Non,7 rue François Truffaut ,ST PRIEST,65,SDC LE NOUVEAU MONDE II,Khalil BELLAL,"7 rue François Truffaut , ST PRIEST, France",4.903433,45.7070396
1,Agence Genas,AF182108,Portail,Non,10 Rue Roger Planchon,VENISSIEUX,73,SDC PARC ODYSSEE I,Yann GENIEIS,"10 Rue Roger Planchon, VENISSIEUX, France",4.8720584,45.7051412
1,Agence Genas,AF182109,Porte automatique,Non,22 Avenue Lionel Terray,JONAGE,58,SDC LE SUNSTONE,Olivier VUILLAUME ,"22 Avenue Lionel Terray, JONAGE, France",5.0357389,45.7686493
1,Agence Genas,AF182110,Porte automatique,Non,22 Avenue Lionel Terray,JONAGE,58,SDC LE SUNSTONE,Olivier VUILLAUME ,"22 Avenue Lionel Terray, JONAGE, France",5.0357389,45.7686493
1,Agence Genas,AF182111,Porte automatique,Non,22 Avenue Lionel Terray,JONAGE,58,SDC LE SUNSTONE,Olivier VUILLAUME ,"22 Avenue Lionel Terray, JONAGE, France",5.0357389,45.7686493
1,Agence Genas,AF182112,Porte automatique,Non,22 Avenue Lionel Terray,JONAGE,58,SDC LE SUNSTONE,Olivier VUILLAUME ,"22 Avenue Lionel Terray, JONAGE, France",5.0357389,45.7686493
1,Agence Genas,AF182114,Portail,Non,12 Rue Roger Planchon,VENISSIEUX,73,SDC PARC ODYSSEE II,Yann GENIEIS,"12 Rue Roger Planchon, VENISSIEUX, France",4.8724928,45.7050064
1,Agence Genas,AF182115,Portail,Non,47 Avenue Urbain Le Verrier,ST PRIEST,58,SDC BO PRIEST,Olivier VUILLAUME ,"47 Avenue Urbain Le Verrier, ST PRIEST, France",4.9575584,45.711378
1,Agence Genas,AF182123,Porte basculante,Non,13/15 rue Jules Valles,VILLEURBANNE,21,BUROVIL,Romain RICORDEAU ,"13/15 rue Jules Valles, VILLEURBANNE, France",4.8647683,45.7687908
1,Agence Genas,RZ639,Ascenseur,Non,31 rue Pierre Delore,LYON,53,SDC Villa Nova,Christopher WILTORD,"31 rue Pierre Delore, LYON, France",4.8572947,45.7349085
1,Agence Genas,RZ840,Ascenseur,Non,31 rue Pierre Delore ,LYON,53,SDC Villa Nova,Christopher WILTORD,"31 rue Pierre Delore , LYON, France",4.8572947,45.7349085
1,Agence Genas,RZ641,Ascenseur,Non,31 rue Pierre Delore ,LYON,53,SDC Villa Nova,Christopher WILTORD,"31 rue Pierre Delore , LYON, France",4.8572947,45.7349085
1,Agence Genas,CM 000 012,Ascenseur,Non,4 Rue Paul Sage,LA TOUR DU PIN,70,OSEZ,Guillaume LANGLOIS,"4 Rue Paul Sage, LA TOUR DU PIN, France",5.4459609,45.5649786
1,Agence Genas,AF182133,Ascenseur,Non,7 Jardin des Plantes,LYON,47,SDC 7 Jardin des Plantes,Nefis ALIOUCHE,"7 Jardin des Plantes, LYON, France",4.8301485,45.7697085
1,Agence Genas,AF182134,Ascenseur,Non,2 rue Professeur Calmette,LYON,45,SDC Villa Florentine,Mohamed BESSAFI,"2 rue Professeur Calmette, LYON, France",4.8768194,45.7425769
1,Agence Genas,AF182135,Ascenseur,Non,14 Promenade Léa et Napoléon Bullukian,LYON,45,SDC Villa Florentine,Mohamed BESSAFI,"14 Promenade Léa et Napoléon Bullukian, LYON, France",4.8765576,45.7427091
1,Agence Genas,AF192136,Portail,Non,"93, Route de Genas ",VAULX EN VELIN,21,SNEF - Marché Orange Bron Fermeture,Romain RICORDEAU ,"93, Route de Genas , VAULX EN VELIN, France",4.9310612,45.7447228
1,Agence Genas,AF212147,Ascenseur,Non,68 cours Emile Zola,VILLEURBANNE,27,SDC LE ZOLA,Luc CHAROLLAIS,"68 cours Emile Zola, VILLEURBANNE, France",4.8692466,45.7709046
1,Agence Genas,AF182149,Ascenseur,Non,250G Rue des Erables,LYON,72,SDC LES ERABLES NORD,Nouredine BOUNAAS,"250G Rue des Erables, LYON, France",4.7952133,45.7826742
1,Agence Genas,AF182152,Ascenseur,Non,51 Route du Batard,MONTAGNY,6,51 Route du Bâtard,Aurélien GUERIN,"51 Route du Batard, MONTAGNY, France",4.7473758,45.6215082
1,Agence Genas,AF182153,Monte-Charge,Non,31 Rue Maurice Flandin,LYON,53,HOTEL INVEST LYON PART DIEU,Christopher WILTORD,"31 Rue Maurice Flandin, LYON, France",4.8638511,45.7603235
1,Agence Genas,AF202154,Portail,Non,1 RUE DE LA MAIRIE,ST GENIS LES OLLIERES,73,1 RUE DE LA MAIRIE,Yann GENIEIS,"1 RUE DE LA MAIRIE, ST GENIS LES OLLIERES, France",4.7261703,45.756976
